global_trial_id,study,source_run,model_family,model,word,condition,frame_id,hand_code,bc_v3_code,qq_v3_1_code,v4_code
qq_v1_prerun::00552::7ac192e2e495,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,qualvance,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00562::e3b625b0fde0,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,qualvance,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00577::8d818677c47a,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,qualvance,real_animal,F3,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_v1_prerun::00606::a6e3c2c57891,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,qualvance,real_animal,F4,HYBRID,HYBRID,DEFLECT,HYBRID
qq_v1_prerun::00608::dbbace20c5fb,Question Question,qq_v1_prerun,GPT,gpt-5.4,qualvance,real_animal,F4,DESCRIBE,DEFLECT,DESCRIBE,DEFLECT
qq_v1_prerun::00634::4575aa59ed70,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,tsorim,real_animal,F1,HYBRID,HYBRID,DESCRIBE,HYBRID
qq_v1_prerun::00651::9d214d75593a,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,tsorim,real_animal,F2,SUBSTITUTE,HYBRID,DEFLECT,HYBRID
qq_v1_prerun::00666::398f51447672,Question Question,qq_v1_prerun,GPT,gpt-5.4,tsorim,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00667::40f1e76aac30,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,tsorim,real_animal,F3,SUBSTITUTE,DESCRIBE,DEFLECT,DESCRIBE
qq_v1_prerun::00672::76dd746248e1,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,tsorim,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00710::65e7e92e17de,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,tsorim,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00725::9ca058867105,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,mirellek,real_animal,F1,DESCRIBE,DESCRIBE,DESCRIBE,DESCRIBE
qq_v1_prerun::00732::87dfc107859d,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,mirellek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00753::b7cdf080ef52,Question Question,qq_v1_prerun,GPT,gpt-5.4,mirellek,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00823::97e58d147083,Question Question,qq_v1_prerun,GPT,gpt-5.4,mavika,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00825::43caae7cc3e5,Question Question,qq_v1_prerun,GPT,gpt-5.4,mavika,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00830::59941496ba1f,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,mavika,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00837::c534ad4e83b9,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,mavika,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00838::070c5dc7faaa,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,mavika,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00839::c028fd672802,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,mavika,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00860::a1c609012a03,Question Question,qq_v1_prerun,GPT,gpt-5.4,mavika,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::00973::764c7329fa62,Question Question,qq_v1_prerun,GPT,gpt-5.4-nano,zhonnek,real_animal,F5,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_v1_prerun::00999::3d9de03888c4,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,sorvanu,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01003::47eef6fd30be,Question Question,qq_v1_prerun,GPT,gpt-5.4,sorvanu,real_animal,F1,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_v1_prerun::01004::6f0d3c69e3d9,Question Question,qq_v1_prerun,GPT,gpt-5.4,sorvanu,real_animal,F1,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_v1_prerun::01005::43e971b452f0,Question Question,qq_v1_prerun,GPT,gpt-5.4,sorvanu,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01007::9b8943695fc2,Question Question,qq_v1_prerun,GPT,gpt-5.4,sorvanu,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01021::38da97334da3,Question Question,qq_v1_prerun,GPT,gpt-5.4,sorvanu,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01022::2785a641f427,Question Question,qq_v1_prerun,GPT,gpt-5.4,sorvanu,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01052::40e980314ac3,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,sorvanu,real_animal,F4,DESCRIBE,DESCRIBE,HYBRID,DESCRIBE
qq_v1_prerun::01069::0973a89ed5e4,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,sorvanu,real_animal,F5,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_v1_prerun::01073::1016e4fc49a7,Question Question,qq_v1_prerun,GPT,gpt-5.4-mini,sorvanu,real_animal,F5,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_v1_prerun::01095::fde7ead8cf80,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,zhenkayo,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01115::5ca66e865c0c,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,zhenkayo,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01118::3bcd2e08b182,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,zhenkayo,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01131::7e31b26bda8d,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,zhenkayo,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01144::8c15b808cdd9,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,zhenkayo,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_v1_prerun::01212::f6339344042e,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,krugnathar,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01258::39a06c685255,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,krugnathar,real_animal,F5,DEFLECT,HYBRID,DEFLECT,HYBRID
qq_v1_prerun::01272::f4e3b5071ea8,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,tipalua,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01305::b386ffa09dc5,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,tipalua,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01316::06d339cbfb01,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,tipalua,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01344::27f52284df49,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,tipalua,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01345::c151dbb62c0c,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,tipalua,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01451::1402a36bad39,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,mazindiri,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01455::8f33182c8f17,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,mazindiri,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01477::24434b67c4a2,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,mazindiri,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01491::f79a8ae51225,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,mazindiri,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01541::a692cd4e51f0,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,glimberth,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01554::c376859c911c,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,glimberth,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01562::84e8eb8b1ef6,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,glimberth,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01610::4abac13d6d8f,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,glimberth,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01638::d4b371f6dd4e,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,babulemir,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01653::fa6731838436,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,babulemir,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01671::6618b8b30c7f,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,babulemir,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01704::1dd7d7301b35,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,babulemir,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01714::0eb12acf582d,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,florrindel,real_animal,F1,DESCRIBE,DESCRIBE,DESCRIBE,DESCRIBE
qq_v1_prerun::01732::afcf86b5634f,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,florrindel,real_animal,F2,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01798::1b46020761d2,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,florrindel,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01810::97765b844926,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,skalveggur,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01813::faa42d3ce8b8,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,skalveggur,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01856::3fa13542674b,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,skalveggur,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01858::68ef19f0b2b4,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,skalveggur,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01866::b7d828d66e53,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,skalveggur,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01867::47da0e265ab0,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,skalveggur,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01890::155622062a98,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,skalveggur,real_animal,F5,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01893::7979f72d328a,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,quemberish,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01896::3631a89e4378,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,quemberish,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::01899::f7163e3ef47a,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,quemberish,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01903::0dd0531ea498,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,quemberish,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01945::d6bb8798701e,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,quemberish,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_v1_prerun::01970::de384f55105e,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,quemberish,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01980::d59ad7863f65,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,quemberish,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01982::1457ac4f09eb,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,kawawanga,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::01985::be041484a704,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,kawawanga,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::02017::54e0092b6092,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,kawawanga,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::02022::2bf6d156da7e,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,kawawanga,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::02046::1ca75cc9f709,Question Question,qq_v1_prerun,Claude,claude-sonnet-4-6,kawawanga,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_v1_prerun::02088::4fed381824d1,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,flÃ¼rbenheim,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::02101::5108bae4d56a,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,flÃ¼rbenheim,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::02108::13652d5695dd,Question Question,qq_v1_prerun,Claude,claude-haiku-4-5-20251001,flÃ¼rbenheim,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_v1_prerun::02123::1a2582613ebf,Question Question,qq_v1_prerun,Claude,claude-opus-4-7,flÃ¼rbenheim,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00005::eec5e3bde343,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,talonvek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00035::c8debc092f6f,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,talonvek,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00038::c117a9d98b08,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,talonvek,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00061::8e68c8bd146f,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,talonvek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00065::5b04702caeae,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,talonvek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00067::a36c1b5fe2c7,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,talonvek,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00074::52530be65acb,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,talonvek,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00083::eda88c740ff1,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,talonvek,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00111::fe8fcce9dcea,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,dravosh,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00130::0832dd515955,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,dravosh,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00140::dfff78768bef,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,dravosh,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00153::a0816d667044,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,dravosh,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00182::66cf3608113f,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,brindleth,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00184::645b8180d438,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,brindleth,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00188::b4f32851fdaa,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,brindleth,real_animal,F2,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00205::7dd029548a0b,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,brindleth,real_animal,F5,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_crossover_completion::00238::e30e8ef53f5a,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,brindleth,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00242::f3b0c7f25cad,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,brindleth,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00278::5a67984c93c4,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,xochalen,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00294::66e5e1aa354a,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,xochalen,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00319::81beb254aa50,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,xochalen,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00336::19ed8d27c339,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,xochalen,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00343::d899e41d4c6d,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,xochalen,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00350::04bd9a0b029a,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,xochalen,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00351::431e5468ec56,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,xochalen,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00359::611b04cc3b36,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,xochalen,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00365::f756046f4287,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,mbelako,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_crossover_completion::00392::356de468fc8b,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,mbelako,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00408::4ab74d258fca,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,mbelako,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00463::3dfc78db5754,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,evaruq,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00502::c8dd3f8234a4,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,evaruq,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_crossover_completion::00541::10276f00255f,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,qualvance,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00626::fbd2ac39641c,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,qualvance,real_animal,F5,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_crossover_completion::00631::4d5a4286651f,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,tsorim,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00638::24c40c3f6587,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,tsorim,real_animal,F2,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00659::27ead0642b5e,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,tsorim,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00844::e00bf4731a8b,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,mavika,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00845::d426eea81e25,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,mavika,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::00850::394e3cf66718,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,mavika,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00876::a0a71e9588b3,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,mavika,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00904::8be86c7adb2e,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,zhonnek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00906::1b665f61eb01,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,zhonnek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00961::cd07c5c2d769,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,zhonnek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00963::98778802aed5,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,zhonnek,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::00981::57d939c18ca6,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,zhonnek,real_animal,F4,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01004::754529bf9ebd,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,sorvanu,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01016::f8a4394fc5d0,Question Question,qq_crossover_completion,Claude,claude-haiku-4-5-20251001,sorvanu,real_animal,F5,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::01026::c3ea13002a67,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,sorvanu,real_animal,F1,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::01041::8ee333b8a593,Question Question,qq_crossover_completion,Claude,claude-sonnet-4-6,sorvanu,real_animal,F4,DEFLECT,DESCRIBE,DEFLECT,DEFLECT
qq_crossover_completion::01057::81405cb051ed,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,sorvanu,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01076::3caeedc65f14,Question Question,qq_crossover_completion,Claude,claude-opus-4-7,sorvanu,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01082::a671b39bf167,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,zhenkayo,real_animal,F1,HYBRID,HYBRID,HYBRID,HYBRID
qq_crossover_completion::01107::35cc2027075d,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,zhenkayo,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01128::49100852c502,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,zhenkayo,real_animal,F3,DEFLECT,DESCRIBE,DEFLECT,DESCRIBE
qq_crossover_completion::01137::77f2eccf943b,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,zhenkayo,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01140::f7d0f1e51f0d,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,zhenkayo,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01145::a004af7e32c6,Question Question,qq_crossover_completion,GPT,gpt-5.4,zhenkayo,real_animal,F1,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01182::5552ea9c62cb,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,krugnathar,real_animal,F2,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01189::e42856bc03e9,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,krugnathar,real_animal,F4,DESCRIBE,DESCRIBE,HYBRID,DESCRIBE
qq_crossover_completion::01195::7ce4ad3f2068,Question Question,qq_crossover_completion,GPT,gpt-5.4-nano,krugnathar,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01203::49fdbd1bbedc,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,krugnathar,real_animal,F1,DEFLECT,HYBRID,DEFLECT,DEFLECT
qq_crossover_completion::01224::a4fee7ea8b16,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,krugnathar,real_animal,F4,HYBRID,DESCRIBE,HYBRID,HYBRID
qq_crossover_completion::01228::fff6d14be3f1,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,krugnathar,real_animal,F5,DEFLECT,DEFLECT,DEFLECT,DEFLECT
qq_crossover_completion::01249::4b79d2774b8c,Question Question,qq_crossover_completion,GPT,gpt-5.4,krugnathar,real_animal,F4,HYBRID,SUBSTITUTE,DEFLECT,SUBSTITUTE
qq_crossover_completion::01305::3c7c6100cc1a,Question Question,qq_crossover_completion,GPT,gpt-5.4-mini,tipalua,real_animal,F3,DEFLECT,DEFLECT,DEFLECT,DEFLECT
